737296324362623,0.306563,4.615203,8.674761
737296344329599,0.972378,4.986431,9.034014
737296364298525,1.180745,5.096602,9.168135
737296384265629,1.554368,4.813990,7.908355
737296404232733,1.489702,4.095484,7.465276
737296424199837,1.920806,4.342171,7.664063
737296444166941,-0.445474,5.642666,6.574329
737296464133769,-2.167493,6.547984,6.490503
737296484100873,0.268242,5.649851,9.045989
737296504067977,0.876577,4.974456,10.245894
737296524035081,0.270637,4.655918,8.931028
737296544002185,1.089734,5.460645,7.771839
737296563968173,1.920806,5.400769,7.216194
737296583935277,1.039438,4.586462,8.143066
737296603902381,0.555645,4.425996,9.275911
737296623869485,0.455054,4.940926,9.400452
737296643836589,0.953218,5.075047,8.962164
737296663808165,1.446592,4.897815,8.830438
737296683775397,1.408272,4.984036,8.425679
737296703742629,1.044229,5.240303,8.384964
737296723709861,0.555645,4.770879,9.592053
737296743677093,0.450264,4.624783,9.153765
737296763627398,0.941243,5.115762,8.885523
737296783594246,0.811912,5.029541,9.254355
737296803561222,-0.062271,4.464316,8.636441
737296823528070,1.257385,5.094207,7.053333
737296843494918,1.736389,5.803133,7.204219
737296863456248,0.474214,5.209167,8.406519
737296883422968,-0.261057,5.245093,9.726174
737296903389688,0.112566,5.537285,8.758587
737296923356408,1.437012,4.909790,8.104747
737296943323128,1.072969,4.552932,8.559800
737296963293578,1.884880,4.428391,7.206614
737296983260426,2.471660,4.617598,7.218589
737297003227274,2.253713,4.979246,8.042476
737297023193994,2.804568,5.161267,7.211404
737297043160842,4.416416,4.282295,7.448511
737297063127793,4.545747,3.463198,8.262817
737297083094769,3.094365,4.996011,7.932305
737297103061617,1.748364,6.025869,8.159832
737297123028465,1.985471,4.986431,8.844808
737297142995313,2.905159,4.263135,8.998089
737297162951610,3.590134,4.967271,7.790999
737297182918202,3.681145,5.221143,6.322852
737297202884922,3.135081,5.151687,6.950347
737297222851514,2.581831,5.182823,8.962164
737297242818106,2.260899,4.653523,5.530100
737297262765673,3.688330,3.956573,3.913462
737297282731881,3.547024,5.613926,10.039923
737297302698089,3.168611,6.550379,10.839859
737297322664297,2.426155,6.377937,10.183623
737297342630505,2.107617,5.884563,9.697434
737297362586058,4.002078,4.608018,9.422008
737297382551882,6.145620,4.066743,8.526270
737297402517834,6.274951,3.717071,7.623347
737297422483786,6.545588,2.409390,6.871311
737297442449610,7.673643,2.653682,5.225933
737297462415720,5.379214,3.896697,6.720425
737297482381544,2.682422,2.124382,8.586145
737297502347368,8.396939,2.862048,7.664063
737297522313320,9.239985,2.586621,5.968389
737297542279144,6.524034,1.710044,3.216511
737297562237361,4.857100,1.652564,1.992656
737297582203057,3.566184,2.035767,2.294429
737297602170701,3.968548,1.307681,3.582949
737297622136397,4.452342,0.922083,4.514612
737297642102093,5.156477,0.986748,4.950506
737297662065057,5.922884,0.852627,4.557723
737297682030625,5.824688,-0.023950,2.917134
737297701996193,6.037845,-0.699346,1.063389
737297721961889,6.308482,-1.551973,0.984353
737297741927457,5.688172,-2.026187,2.330354
737297761887838,3.190166,-2.423760,1.868115
737297781853278,4.136199,-2.794988,0.787961
737297801818718,9.965676,-3.652405,1.350791
737297821784158,14.810802,-6.883286,1.755549
