737434758376983,0.835862,5.819898,8.404124
737434778353259,1.211880,6.025869,7.661668
737434798349163,1.092129,6.528823,6.399492
737434818345067,0.802332,6.744375,6.634204
737434838341099,1.065784,6.234236,7.252120
737434858337003,1.401086,6.121670,7.106023
737434878349857,1.049019,6.574329,7.050938
737434898346145,0.890947,6.768325,7.125184
737434918342305,1.422642,6.337222,6.861731
737434938338593,1.724414,6.200706,6.811436
737434958334881,1.611848,6.195916,7.077283
737434978339463,1.221460,6.262976,7.637718
737434998335879,0.998723,6.365962,8.262817
737435018332295,0.917293,5.958809,8.646021
737435038328711,1.762734,5.939649,7.719148
737435058324999,1.834585,6.234236,6.842571
737435078329899,1.243015,6.607859,6.567144
737435098326443,0.931663,6.665339,7.558682
737435118322987,0.893342,6.066585,8.320298
737435138319531,0.874182,6.394702,7.937095
737435158316075,1.571133,6.456973,8.277188
737435178326028,2.011817,6.507268,7.654483
737435198322956,2.019001,6.200706,6.404283
737435218319756,1.111289,6.028265,7.146739
737435238316556,-0.193997,6.092930,7.973021
737435258313484,0.404758,6.536008,7.774234
737435278310258,0.979563,6.485713,8.241262
737435298307186,1.163980,6.332432,7.630533
737435318304114,1.599873,6.061795,6.873706
737435338301042,1.460962,6.332432,6.856941
737435358297970,0.663420,6.744375,6.837781
737435378303224,0.167651,6.392307,8.099957
737435398300280,0.366438,6.559959,7.419771
737435418297336,0.828677,6.749166,7.434141
737435438294520,0.886157,6.811436,8.186177
737435458291576,1.453777,6.732400,6.897656
737435478290515,1.226250,6.861731,6.871311
737435498287571,1.104104,7.182664,8.143066
737435518284755,1.374741,7.295230,7.798184
737435538281939,1.475332,7.266490,7.041358
737435558279123,1.480122,7.335945,7.070098
737435578290667,1.585503,7.321575,7.664063
737435598288235,0.668211,7.343130,7.496411
737435618285675,0.019160,7.321575,5.973179
737435638283115,0.318538,7.146739,6.406678
737435658280683,0.617915,6.847361,7.685618
737435678288619,1.266965,6.593489,7.889194
737435698286187,1.346001,6.801856,8.102351
737435718283883,0.285007,7.589817,6.885682
737435738281579,0.380808,7.946675,6.320457
737435758279275,0.263452,8.121511,5.908514
737435778282670,-0.191602,7.896380,5.831873
737435798280622,-0.172441,8.195757,6.136040
737435818278446,0.665815,8.231683,7.685618
737435838276398,-0.055085,8.085587,9.168135
737435858274350,-1.264570,8.224498,9.374106
737435878272308,-1.130449,7.735913,9.457932
737435898270132,-0.244292,6.897656,9.810000
737435918268084,-0.361648,6.524034,11.412269
737435938266036,-0.498164,5.956414,9.632769
737435958263988,-1.971101,5.896538,8.370594
737435978265457,-2.562671,5.762417,10.461446
737435998263537,-3.147056,4.837940,12.322376
737436018261617,-3.582949,4.651128,10.480606
737436038259697,-1.851350,4.852310,7.941885
737436058257777,-1.334026,5.403164,7.364686
737436078251127,-0.941243,5.791157,6.974297
737436098249207,-0.558040,5.338499,5.589976
737436118247159,0.138911,4.905000,4.289480
737436138245239,0.577200,4.428391,4.339776
737436158243191,0.062271,4.461922,5.769602
737436178234792,-0.095801,4.744534,6.849756
737436198232744,-0.004790,4.895420,6.310877
737436218230568,-0.502954,4.928950,4.567302
737436238228520,-1.456172,5.321733,3.954177
737436258226344,-0.974773,5.803133,5.434299
737436278230952,0.131726,6.248606,6.330037
737436298229032,0.308958,6.847361,6.325247
737436318227112,0.143701,7.525152,6.128855
737436338225192,0.773591,7.949070,5.587581
737436358223272,1.243015,8.298743,6.291717
737436378213270,1.096919,8.634046,6.298902
737436398210966,0.457449,8.847202,6.133645
737436418208662,-0.704136,9.965676,6.811436
737436438206358,-0.414338,10.162068,8.061636
737436458204054,0.840652,9.359736,8.286768
737436478208479,1.056204,9.072334,6.799461
737436498206303,0.277822,9.026829,6.660550
737436518204255,-0.191602,9.108259,7.601792
737436538202207,0.414338,9.077125,8.483160
737436558200031,0.998723,8.576566,7.953860
737436578201518,0.694556,7.747889,7.810159
737436598199470,1.429827,6.888076,7.802974
737436618197422,2.814148,6.928792,7.034173
737436638195374,3.041675,7.503596,6.473738
737436658193454,1.762734,6.904841,7.041358
737436678193312,0.019160,5.599556,7.486831
737436698191264,1.089734,5.182823,7.050938
737436718189344,1.499282,4.900210,6.888076
737436738194186,-0.423918,4.476292,4.617598
737436758192266,-1.889670,3.899092,1.496887
737436778187495,-1.508862,3.685935,1.631008
737436798185447,0.538879,4.871470,3.578159
737436818183527,0.179626,6.121670,3.199746
737436838181607,-0.397573,6.073770,1.389111
737436858179687,-0.311353,6.176755,0.150886
737436878168141,0.474214,6.524034,1.482517
737436898165965,1.130449,7.429351,5.810318
737436918163661,0.864602,8.387359,5.733677
737436938161485,0.716111,9.414823,3.187771
737436958159309,1.197510,9.941727,3.137476
737436978155111,2.138752,10.250684,6.188731
737436998152807,2.105222,9.929751,11.247012
737437018150503,1.171165,10.032737,13.227694
737437038148327,-0.320933,10.523716,11.771522
737437058146023,-0.098196,10.935659,10.054293
737437078137805,1.441802,10.562037,8.844808
737437098135373,1.865720,9.132210,9.536968
737437118132941,1.331631,7.941885,9.697434
737437138130509,0.296982,7.613768,9.872271
737437158128077,-0.287402,6.962322,9.819580
737437178130212,0.124541,6.725215,9.242381
737437198127780,1.477727,6.171966,7.589817
737437218125476,2.395020,5.348079,5.120552
737437238123172,1.645378,3.949387,5.101392
737437258120868,-0.229922,3.791316,7.019803
737437278112236,-0.682581,3.690725,8.811277
737437298109932,0.572410,3.503914,7.453301
737437318107500,0.948428,3.587739,5.319339
737437338105196,-0.258662,4.406836,3.453618
737437358102764,-0.684976,4.821175,4.066743
737437378103160,0.299377,4.945715,5.331314
737437398100728,0.658630,5.300179,5.649851
737437418098424,0.900527,5.867798,5.793552
737437438096120,1.765129,6.291717,6.512058
737437458093688,1.872905,6.610254,7.204219
737437478082571,2.050137,6.840176,7.714358
737437498080011,2.914739,6.938372,8.054451
737437518077451,3.036885,6.557564,8.394544
737437538074891,1.743574,6.504873,9.496253
737437558072459,0.934058,6.380332,10.425521
737437578070338,0.759221,6.461763,9.558523
737437598067778,1.259780,6.670130,8.763377
737437618065218,2.335144,6.998247,10.111773
737437638062658,3.221301,7.149134,11.213482
737437658060226,3.187771,6.770720,11.139236
737437678058750,2.658472,6.404283,10.653048
737437698056190,3.027305,5.980364,9.757310
737437718053502,3.345842,5.455855,8.365804
737437738050942,3.000960,5.498965,7.115603
737437758048382,3.228487,5.187613,6.852151
737437778039622,2.919529,4.493057,7.508387
737437798036806,1.836980,4.049978,8.305928
737437818033990,0.634680,3.939807,8.447234
737437838031302,-0.268242,3.829636,7.230564
737437858028486,-0.505349,3.815266,5.314548
737437878028516,-0.275427,4.033213,4.234395
737437898025700,-0.368833,4.610413,3.388953
737437918023012,-0.610730,5.314548,3.750601
737437938020196,0.033530,5.501360,4.888235
737437958017508,0.795147,5.652246,6.016289
737437978015350,0.843047,5.664221,6.231841
737437998012534,0.150886,6.373147,6.289321
737438018009846,-0.296982,6.986272,6.871311
737438038007158,-0.649050,7.721543,7.352710
737438058004470,-0.074246,8.356223,7.343130
737438078005494,1.420247,8.483160,8.099957
737438098002934,1.803450,8.423284,11.103311
737438118000246,0.464634,8.598121,13.591737
737438137997686,0.205972,8.646021,11.776312
737438157994998,0.150886,9.347761,9.081915
737438178002043,0.428709,9.093889,8.739427
737438197999611,0.608335,8.123906,10.514136
737438217997307,0.419128,7.683223,11.833792
737438237994875,0.296982,7.374266,11.402688
737438257992443,0.124541,7.070098,10.231524
737438277990846,0.376018,6.677315,8.808882
737438297988542,1.420247,6.171966,7.309600
737438317986238,2.088457,5.515730,6.847361
737438337983806,1.298101,4.737349,7.625742
737438357981502,0.421523,4.083508,8.140672
737438377982215,-0.102986,3.800896,7.232959
737438397979911,-0.184417,3.693120,5.815108
737438417977607,-0.498164,3.659590,4.909790
737438437975303,-0.560435,3.688330,4.469107
737438457973127,-0.531694,4.136199,4.054768
