740934817777512,-0.649050,5.611531,8.013736
740934837773288,-0.687371,5.680986,7.975415
740934857769192,-0.675396,5.661827,8.327483
740934877764968,-0.399968,5.570816,8.291558
740934897758158,-0.289797,5.527705,8.214917
740934917753934,-0.342488,5.542076,8.464000
740934937749710,-0.373623,5.530100,8.638836
740934957745486,-0.316143,5.532495,8.267608
740934977741262,-0.105381,5.479805,7.965835
740934997735406,-0.059875,5.534890,8.200547
740935017731182,-0.256267,5.654641,8.339458
740935037726958,-0.141306,5.680986,8.085587
740935057722734,-0.244292,5.690567,7.788604
740935077718510,-0.275427,5.673801,7.860455
740935097706257,-0.227527,5.551655,8.111932
740935117701905,-0.459844,5.611531,8.334668
740935137697425,-0.469424,5.594766,7.903565
740935157693073,-0.282612,5.510940,7.994576
740935177688721,-0.306563,5.443880,8.569380
740935197680688,-0.237107,5.391189,8.514295
740935217676336,-0.043110,5.381609,8.104747
740935237671856,-0.490979,5.448669,8.171807
740935257667504,-0.459844,5.633086,7.649693
740935277663024,-0.553250,5.625901,7.549102
740935297647895,-0.471819,5.618716,8.097562
740935317643287,-0.332908,5.568420,8.061636
740935337638551,-0.543669,5.771997,7.800579
740935357633943,-0.086221,5.678592,8.011341
740935377629335,-0.344883,5.788763,8.260423
740935397610903,-0.344883,5.894143,8.116721
740935417606039,0.198787,5.712122,7.767049
740935437601175,0.241897,5.755232,9.280701
740935457596183,-0.047900,6.047425,9.038804
740935477591319,-0.208367,6.282136,7.237749
740935497577971,0.529299,5.865403,7.671248
740935517572979,-0.572410,6.109695,7.910750
740935537567859,-0.914898,6.119275,7.034173
740935557562867,-0.706531,5.803133,6.962322
740935577557875,0.055085,5.518125,7.391031
740935597545014,1.204695,5.331314,7.362290
740935617539766,1.731599,5.393584,8.375383
740935637534518,1.681304,5.491780,8.784932
740935657529270,0.898132,5.628296,8.547825
740935677524022,-2.167493,6.217471,7.501202
740935697503842,-3.297942,6.931187,7.517967
740935717498082,-1.319656,6.488108,7.618557
740935737492322,-1.537603,6.423443,7.491621
740935757486434,-1.753154,6.349197,7.393425
740935777480674,-1.065784,6.100115,7.220984
740935797471208,-0.649050,5.963599,7.249724
740935817465448,-0.409548,5.779182,7.568262
740935837459560,-0.232317,5.736072,7.994576
740935857453672,-0.270637,5.771997,8.174202
740935877447912,-0.263452,5.841453,8.030500
740935897436982,-0.038320,5.944439,7.860455
740935917430966,-0.148491,6.138435,7.688013
740935937424950,-0.313748,6.181546,8.289163
740935957418934,0.162861,5.939649,9.400452
740935977412790,0.047900,5.767207,9.707015
740935997400081,-0.263452,5.879773,9.163345
740936017396588,0.091011,6.033054,8.042476
740936037390444,-0.062271,6.104905,7.276070
740936057384300,-0.241897,6.116880,7.129973
740936077378156,-0.184417,5.997129,7.235354
740936097362650,-0.076641,5.822293,7.367080
740936117356250,0.050295,5.755232,7.877220
740936137349850,0.193997,5.680986,8.583751
740936157343322,0.055085,5.819898,8.083191
740936177336922,0.122146,6.009104,7.656878
740936197333313,-0.079036,6.155200,7.774234
740936217326913,-0.469424,6.301297,8.169412
740936237320513,-0.850232,6.418653,8.406519
740936257314113,-0.907712,6.404283,8.068821
740936277307841,-0.730481,6.497688,7.498806
740936297301405,-0.459844,6.435418,7.141949
740936317295005,-0.244292,6.440208,7.129973
740936337288605,-0.258662,6.497688,7.240144
740936357282205,-0.344883,6.574329,7.242539
740936377275805,-0.210762,6.574329,6.902447
740936397278176,0.035925,6.545588,6.739585
740936417271904,0.246687,6.380332,7.129973
740936437265632,0.105381,6.303692,7.426956
740936457259488,-0.162861,6.358777,7.223379
740936477253216,-0.419128,6.418653,7.074888
740936497250286,-0.498164,6.385122,7.199429
740936517244142,-0.740061,6.416257,7.412586
740936537237998,-0.898132,6.442603,7.249724
740936557231726,-0.838257,6.514453,7.003037
740936577225582,-0.596360,6.478528,6.871311
740936597225099,-0.275427,6.461763,6.619834
740936617219083,-0.217947,6.686895,6.327642
740936637213067,-0.043110,6.789881,6.131250
740936657206923,0.407153,6.789881,6.591094
740936677200907,0.514929,6.756351,7.321575
740936697201193,0.318538,6.813831,8.329878
740936717195305,-0.313748,6.962322,8.344249
740936737189417,-0.450264,7.043753,7.620953
740936757183529,-0.275427,6.969507,7.525152
740936777177641,-0.201182,6.837781,8.145462
740936797180073,-0.313748,6.701265,8.159832
740936817174313,-0.184417,6.607859,7.503596
740936837168681,-0.107776,6.583909,7.026988
740936857163049,-0.215552,6.641389,6.789881
740936877157289,-0.177231,6.674920,6.526429
740936897157490,-0.153281,6.665339,6.667735
740936917151986,-0.225132,6.653365,7.026988
740936937146482,-0.179626,6.701265,7.024592
740936957140978,-0.308958,6.868917,6.706055
740936977135474,-0.443079,6.950347,6.528823
740936997125289,-0.265847,6.828201,6.670130
740937017119657,-0.174836,6.694080,6.900052
740937037114025,-0.308958,6.749166,7.161108
740937057108393,-0.325723,6.744375,7.268885
740937077102761,-0.263452,6.768325,7.012618
740937097094758,-0.136516,6.730005,6.914422
740937117089126,0.002395,6.718030,7.082073
740937137083366,-0.069456,6.777905,7.115603
740937157077734,-0.138911,6.907237,7.103628
740937177072102,-0.146096,6.938372,7.204219
740937197070895,-0.225132,6.945557,7.328760
740937217065391,-0.028740,6.864126,7.309600
740937237059759,0.136516,6.804251,7.517967
740937257054255,0.126936,6.816226,7.551497
740937277048623,0.134121,6.809041,7.273674
740937297038322,0.265847,6.809041,6.900052
740937317032690,0.289797,6.847361,6.933582
740937337027186,-0.028740,6.969507,7.185059
740937357021554,-0.026345,6.935977,7.288045
740937377016050,0.131726,6.844966,7.386240
740937396997618,-0.124541,6.969507,7.438931
740937416991730,-0.304167,7.024592,7.371871
740937436985970,-0.177231,6.959927,7.254515
740937456980082,0.040715,6.861731,6.998247
740937476974322,0.158071,6.749166,6.938372
740937496964545,0.196392,6.658154,7.108418
740937516958657,0.146096,6.710845,6.955137
740937536952897,0.110171,6.780301,6.454578
740937556947009,0.100591,6.811436,6.112090
740937576941121,0.268242,6.749166,6.586304
740937596929350,0.201182,6.718030,7.328760
740937616923334,-0.160466,6.840176,7.546707
740937636917190,-0.287402,6.976692,7.177874
740937656911174,-0.198787,7.053333,6.715635
740937676905158,0.002395,7.019803,6.713240
740937696902031,0.107776,6.924002,7.106023
740937716896015,0.031135,6.849756,7.551497
740937736889999,-0.076641,6.907237,7.606582
740937756883855,-0.129331,6.979087,7.084468
740937776877839,0.004790,6.986272,7.029383
740937796868702,0.107776,6.955137,7.403006
740937816862430,-0.081431,6.976692,7.788604
740937836856286,-0.213157,7.053333,7.759863
740937856850142,-0.332908,7.168294,7.319180
740937876843998,-0.419128,7.192244,6.926397
740937896838664,-0.222737,7.096443,6.943162
740937916832392,-0.047900,7.005433,7.103628
740937936826248,-0.265847,7.058123,7.369475
740937956819976,-0.299377,6.957532,7.441326
740937976813832,-0.067061,6.813831,7.153924
740937996807840,0.093406,6.715635,6.830596
740938016801696,0.064666,6.739585,6.789881
740938036799996,-0.004790,6.780301,6.914422
740938056793852,-0.047900,6.789881,6.758745
740938076787708,0.095801,6.713240,6.588699
740938096785447,0.110171,6.737190,6.540799
740938116779303,-0.009580,6.780301,6.500083
740938136773031,-0.002395,6.842571,6.528823
740938156766887,0.026345,6.871311,6.672525
740938176760743,-0.146096,6.962322,6.971902
740938196766087,-0.364043,7.034173,7.036568
740938216760199,-0.167651,7.012618,6.828201
740938236754311,-0.093406,7.022198,6.660550
740938256748295,-0.114961,7.055728,6.694080
740938276742407,-0.294587,7.022198,6.993457
740938296737026,-0.397573,7.005433,7.103628
740938316731138,-0.251477,7.086863,7.031778
740938336725250,0.629890,7.232959,6.986272
